time_s,nodeId,x,y,z
141,0,0.0204039,0.00660787,0.00697727
141,1,1.8113,0.127791,0.206522
141,2,2.00396,0.0215743,0.006544
141,3,2.99771,0.0926331,0.0354319
141,4,4.01331,0.0938746,0.0359589
141,5,5.24829,2.50824,7.84371
141,6,5.99474,0.118756,0.0930194
141,7,7.01198,0.10481,0.050416
141,8,7.98351,0.17391,0.0508516
141,9,-0.651608,0.923202,0.741998
141,10,0.191968,0.747477,4.30853
141,11,0.719865,2.46194,3.35194
141,12,1.65101,1.22133,2.35986
141,13,2.99659,1.04162,0.0431461
141,14,-0.989932,0.0124112,0.0479122
142,0,0.0204039,0.00660787,0.00697727
142,1,1.8113,0.127791,0.206522
142,2,2.00396,0.0215743,0.006544
142,3,2.99771,0.0926331,0.0354319
142,4,4.01331,0.0938746,0.0359589
142,5,5.24829,2.50824,7.84371
142,6,5.99474,0.118756,0.0930194
142,7,7.01198,0.10481,0.050416
142,8,7.97515,0.180064,0.0509941
142,9,-0.651608,0.923202,0.741998
142,10,0.191968,0.747477,4.30853
142,11,0.719865,2.46194,3.35194
142,12,1.65101,1.22133,2.35986
142,13,2.99659,1.04162,0.0431461
142,14,-0.987201,0.0159428,0.0482658
143,0,0.0204039,0.00660787,0.00697727
143,1,1.8113,0.127791,0.206522
143,2,2.00396,0.0215743,0.006544
143,3,2.99771,0.0926331,0.0354319
143,4,4.01331,0.0938746,0.0359589
143,5,5.24829,2.50824,7.84371
143,6,5.99474,0.118756,0.0930194
143,7,7.01198,0.10481,0.050416
143,8,7.98836,0.178162,0.0445811
143,9,-0.651608,0.923202,0.741998
143,10,0.191968,0.747477,4.30853
143,11,0.719865,2.46194,3.35194
143,12,1.65101,1.22133,2.35986
143,13,2.99659,1.04162,0.0431461
143,14,-0.983247,0.0218938,0.0457281
144,0,0.0204039,0.00660787,0.00697727
144,1,1.8113,0.127791,0.206522
144,2,2.00396,0.0215743,0.006544
144,3,2.99771,0.0926331,0.0354319
144,4,4.01331,0.0938746,0.0359589
144,5,5.24829,2.50824,7.84371
144,6,5.99474,0.118756,0.0930194
144,7,7.01198,0.10481,0.050416
144,8,8.00346,0.17555,0.0375903
144,9,-0.651608,0.923202,0.741998
144,10,0.191968,0.747477,4.30853
144,11,0.719865,2.46194,3.35194
144,12,1.65101,1.22133,2.35986
144,13,2.99659,1.04162,0.0431461
144,14,-0.977221,0.0319466,0.0382883
145,0,0.0204039,0.00660787,0.00697727
145,1,1.8113,0.127791,0.206522
145,2,2.00396,0.0215743,0.006544
145,3,2.99771,0.0926331,0.0354319
145,4,4.01331,0.0938746,0.0359589
145,5,5.24829,2.50824,7.84371
145,6,5.99474,0.118756,0.0930194
145,7,7.01198,0.10481,0.050416
145,8,8.01856,0.172937,0.0305995
145,9,-0.651608,0.923202,0.741998
145,10,0.191968,0.747477,4.30853
145,11,0.719865,2.46194,3.35194
145,12,1.65101,1.22133,2.35986
145,13,2.99659,1.04162,0.0431461
145,14,-0.971194,0.0419994,0.0308484
146,0,0.0204039,0.00660787,0.00697727
146,1,1.8113,0.127791,0.206522
146,2,2.00396,0.0215743,0.006544
146,3,2.99771,0.0926331,0.0354319
146,4,4.01331,0.0938746,0.0359589
146,5,5.24829,2.50824,7.84371
146,6,5.99474,0.118756,0.0930194
146,7,7.01198,0.10481,0.050416
146,8,8.01621,0.172198,0.0306038
146,9,-0.651608,0.923202,0.741998
146,10,0.191968,0.747477,4.30853
146,11,0.719865,2.46194,3.35194
146,12,1.65101,1.22133,2.35986
146,13,2.99659,1.04162,0.0431461
146,14,-0.969349,0.0419857,0.0304025
147,0,0.0204039,0.00660787,0.00697727
147,1,1.8113,0.127791,0.206522
147,2,2.00396,0.0215743,0.006544
147,3,2.99771,0.0926331,0.0354319
147,4,4.01331,0.0938746,0.0359589
147,5,5.24829,2.50824,7.84371
147,6,5.99474,0.118756,0.0930194
147,7,7.01198,0.10481,0.050416
147,8,8.01232,0.171624,0.0312246
147,9,-0.651608,0.923202,0.741998
147,10,0.191968,0.747477,4.30853
147,11,0.719865,2.46194,3.35194
147,12,1.65101,1.22133,2.35986
147,13,2.99659,1.04162,0.0431461
147,14,-0.974595,0.0249051,0.0418143
148,0,0.0204039,0.00660787,0.00697727
148,1,1.8113,0.127791,0.206522
148,2,2.00396,0.0215743,0.006544
148,3,2.99771,0.0926331,0.0354319
148,4,4.01331,0.0938746,0.0359589
148,5,5.24829,2.50824,7.84371
148,6,5.99474,0.118756,0.0930194
148,7,7.01198,0.10481,0.050416
148,8,8.00842,0.171049,0.0318455
148,9,-0.651608,0.923202,0.741998
148,10,0.191968,0.747477,4.30853
148,11,0.719865,2.46194,3.35194
148,12,1.65101,1.22133,2.35986
148,13,2.99659,1.04162,0.0431461
148,14,-0.979841,0.00782445,0.053226
149,0,0.0204039,0.00660787,0.00697727
149,1,1.8113,0.127791,0.206522
149,2,2.00396,0.0215743,0.006544
149,3,2.99771,0.0926331,0.0354319
149,4,4.01331,0.0938746,0.0359589
149,5,5.24829,2.50824,7.84371
149,6,5.99474,0.118756,0.0930194
149,7,7.01198,0.10481,0.050416
149,8,8.00855,0.174818,0.0335944
149,9,-0.651608,0.923202,0.741998
149,10,0.191968,0.747477,4.30853
149,11,0.719865,2.46194,3.35194
149,12,1.65101,1.22133,2.35986
149,13,2.99659,1.04162,0.0431461
149,14,-0.983533,-0.00306955,0.0601907
150,0,0.0204039,0.00660787,0.00697727
150,1,1.8113,0.127791,0.206522
150,2,2.00396,0.0215743,0.006544
150,3,2.99771,0.0926331,0.0354319
150,4,4.01331,0.0938746,0.0359589
150,5,5.24829,2.50824,7.84371
150,6,5.99474,0.118756,0.0930194
150,7,7.01198,0.10481,0.050416
150,8,8.00903,0.17897,0.0354427
150,9,-0.651608,0.923202,0.741998
150,10,0.191968,0.747477,4.30853
150,11,0.719865,2.46194,3.35194
150,12,1.65101,1.22133,2.35986
150,13,2.99659,1.04162,0.0431461
150,14,-0.984593,-0.00347468,0.0596156
151,0,0.0204039,0.00660787,0.00697727
151,1,1.8113,0.127791,0.206522
151,2,2.00396,0.0215743,0.006544
151,3,2.99771,0.0926331,0.0354319
151,4,4.01331,0.0938746,0.0359589
151,5,5.24829,2.50824,7.84371
151,6,5.99474,0.118756,0.0930194
151,7,7.01198,0.10481,0.050416
151,8,8.00951,0.183122,0.0372911
151,9,-0.651608,0.923202,0.741998
151,10,0.191968,0.747477,4.30853
151,11,0.719865,2.46194,3.35194
151,12,1.65101,1.22133,2.35986
151,13,2.99659,1.04162,0.0431461
151,14,-0.985653,-0.00387981,0.0590405
152,0,0.0204039,0.00660787,0.00697727
152,1,1.8113,0.127791,0.206522
152,2,2.00396,0.0215743,0.006544
152,3,2.99771,0.0926331,0.0354319
152,4,4.01331,0.0938746,0.0359589
152,5,5.24829,2.50824,7.84371
152,6,5.99474,0.118756,0.0930194
152,7,7.01198,0.10481,0.050416
152,8,8.00448,0.175735,0.034069
152,9,-0.651608,0.923202,0.741998
152,10,0.191968,0.747477,4.30853
152,11,0.719865,2.46194,3.35194
152,12,1.65101,1.22133,2.35986
152,13,2.99659,1.04162,0.0431461
152,14,-0.985463,-0.00299611,0.0567137
153,0,0.0204039,0.00660787,0.00697727
153,1,1.8113,0.127791,0.206522
153,2,2.00396,0.0215743,0.006544
153,3,2.99771,0.0926331,0.0354319
153,4,4.01331,0.0938746,0.0359589
153,5,5.24829,2.50824,7.84371
153,6,5.99474,0.118756,0.0930194
153,7,7.01198,0.10481,0.050416
153,8,7.99896,0.167331,0.0303999
153,9,-0.651608,0.923202,0.741998
153,10,0.191968,0.747477,4.30853
153,11,0.719865,2.46194,3.35194
153,12,1.65101,1.22133,2.35986
153,13,2.99659,1.04162,0.0431461
153,14,-0.983152,7.26821e-05,0.0514169
154,0,0.0204039,0.00660787,0.00697727
154,1,1.8113,0.127791,0.206522
154,2,2.00396,0.0215743,0.006544
154,3,2.99771,0.0926331,0.0354319
154,4,4.01331,0.0938746,0.0359589
154,5,5.24829,2.50824,7.84371
154,6,5.99474,0.118756,0.0930194
154,7,7.01198,0.10481,0.050416
154,8,7.99343,0.158926,0.0267309
154,9,-0.651608,0.923202,0.741998
154,10,0.191968,0.747477,4.30853
154,11,0.719865,2.46194,3.35194
154,12,1.65101,1.22133,2.35986
154,13,2.99659,1.04162,0.0431461
154,14,-0.980841,0.00314148,0.0461202
155,0,0.0204039,0.00660787,0.00697727
155,1,1.8113,0.127791,0.206522
155,2,2.00396,0.0215743,0.006544
155,3,2.99771,0.0926331,0.0354319
155,4,4.01331,0.0938746,0.0359589
155,5,5.24829,2.50824,7.84371
155,6,5.99474,0.118756,0.0930194
155,7,7.01198,0.10481,0.050416
155,8,7.99289,0.158452,0.0309916
155,9,-0.651608,0.923202,0.741998
155,10,0.191968,0.747477,4.30853
155,11,0.719865,2.46194,3.35194
155,12,1.65101,1.22133,2.35986
155,13,2.99659,1.04162,0.0431461
155,14,-0.97665,0.00721639,0.043925
156,0,0.0204039,0.00660787,0.00697727
156,1,1.8113,0.127791,0.206522
156,2,2.00396,0.0215743,0.006544
156,3,2.99771,0.0926331,0.0354319
156,4,4.01331,0.0938746,0.0359589
156,5,5.24829,2.50824,7.84371
156,6,5.99474,0.118756,0.0930194
156,7,7.01198,0.10481,0.050416
156,8,7.99277,0.158676,0.0359512
156,9,-0.651608,0.923202,0.741998
156,10,0.191968,0.747477,4.30853
156,11,0.719865,2.46194,3.35194
156,12,1.65101,1.22133,2.35986
156,13,2.99659,1.04162,0.0431461
156,14,-0.96927,0.0129971,0.0469884
157,0,0.0204039,0.00660787,0.00697727
157,1,1.8113,0.127791,0.206522
157,2,2.00396,0.0215743,0.006544
157,3,2.99771,0.0926331,0.0354319
157,4,4.01331,0.0938746,0.0359589
157,5,5.24829,2.50824,7.84371
157,6,5.99474,0.118756,0.0930194
157,7,7.01198,0.10481,0.050416
157,8,7.99266,0.1589,0.0409108
157,9,-0.651608,0.923202,0.741998
157,10,0.191968,0.747477,4.30853
157,11,0.719865,2.46194,3.35194
157,12,1.65101,1.22133,2.35986
157,13,2.99659,1.04162,0.0431461
157,14,-0.96189,0.0187778,0.0500518
158,0,0.0204039,0.00660787,0.00697727
158,1,1.8113,0.127791,0.206522
158,2,2.00396,0.0215743,0.006544
158,3,2.99771,0.0926331,0.0354319
158,4,4.01331,0.0938746,0.0359589
158,5,5.24829,2.50824,7.84371
158,6,5.99474,0.118756,0.0930194
158,7,7.01198,0.10481,0.050416
158,8,7.99911,0.166371,0.0404706
158,9,-0.651608,0.923202,0.741998
158,10,0.191968,0.747477,4.30853
158,11,0.719865,2.46194,3.35194
158,12,1.65101,1.22133,2.35986
158,13,2.99659,1.04162,0.0431461
158,14,-0.960977,0.0175758,0.0519736
159,0,0.0204039,0.00660787,0.00697727
159,1,1.8113,0.127791,0.206522
159,2,2.00396,0.0215743,0.006544
159,3,2.99771,0.0926331,0.0354319
159,4,4.01331,0.0938746,0.0359589
159,5,5.24829,2.50824,7.84371
159,6,5.99474,0.118756,0.0930194
159,7,7.01198,0.10481,0.050416
159,8,8.00614,0.174481,0.0395545
159,9,-0.651608,0.923202,0.741998
159,10,0.191968,0.747477,4.30853
159,11,0.719865,2.46194,3.35194
159,12,1.65101,1.22133,2.35986
159,13,2.99659,1.04162,0.0431461
159,14,-0.971027,0.00453506,0.05196
160,0,0.0204039,0.00660787,0.00697727
160,1,1.8113,0.127791,0.206522
160,2,2.00396,0.0215743,0.006544
160,3,2.99771,0.0926331,0.0354319
160,4,4.01331,0.0938746,0.0359589
160,5,5.24829,2.50824,7.84371
160,6,5.99474,0.118756,0.0930194
160,7,7.01198,0.10481,0.050416
160,8,8.01316,0.18259,0.0386384
160,9,-0.651608,0.923202,0.741998
160,10,0.191968,0.747477,4.30853
160,11,0.719865,2.46194,3.35194
160,12,1.65101,1.22133,2.35986
160,13,2.99659,1.04162,0.0431461
160,14,-0.981077,-0.00850567,0.0519463
161,0,0.0204039,0.00660787,0.00697727
161,1,1.8113,0.127791,0.206522
161,2,2.00396,0.0215743,0.006544
161,3,2.99771,0.0926331,0.0354319
161,4,4.01331,0.0938746,0.0359589
161,5,5.24829,2.50824,7.84371
161,6,5.99474,0.118756,0.0930194
161,7,7.01198,0.10481,0.050416
161,8,8.0196,0.18306,0.0410838
161,9,-0.651608,0.923202,0.741998
161,10,0.191968,0.747477,4.30853
161,11,0.719865,2.46194,3.35194
161,12,1.65101,1.22133,2.35986
161,13,2.99659,1.04162,0.0431461
161,14,-0.98504,-0.0134119,0.0521583
162,0,0.0204039,0.00660787,0.00697727
162,1,1.8113,0.127791,0.206522
162,2,2.00396,0.0215743,0.006544
162,3,2.99771,0.0926331,0.0354319
162,4,4.01331,0.0938746,0.0359589
162,5,5.24829,2.50824,7.84371
162,6,5.99474,0.118756,0.0930194
162,7,7.01198,0.10481,0.050416
162,8,8.02599,0.182856,0.0438255
162,9,-0.651608,0.923202,0.741998
162,10,0.191968,0.747477,4.30853
162,11,0.719865,2.46194,3.35194
162,12,1.65101,1.22133,2.35986
162,13,2.99659,1.04162,0.0431461
162,14,-0.978684,-0.00452694,0.0527529
163,0,0.0204039,0.00660787,0.00697727
163,1,1.8113,0.127791,0.206522
163,2,2.00396,0.0215743,0.006544
163,3,2.99771,0.0926331,0.0354319
163,4,4.01331,0.0938746,0.0359589
163,5,5.24829,2.50824,7.84371
163,6,5.99474,0.118756,0.0930194
163,7,7.01198,0.10481,0.050416
163,8,8.03238,0.182652,0.0465671
163,9,-0.651608,0.923202,0.741998
163,10,0.191968,0.747477,4.30853
163,11,0.719865,2.46194,3.35194
163,12,1.65101,1.22133,2.35986
163,13,2.99659,1.04162,0.0431461
163,14,-0.972328,0.00435807,0.0533474
164,0,0.0204039,0.00660787,0.00697727
164,1,1.8113,0.127791,0.206522
164,2,2.00396,0.0215743,0.006544
164,3,2.99771,0.0926331,0.0354319
164,4,4.01331,0.0938746,0.0359589
164,5,5.24829,2.50824,7.84371
164,6,5.99474,0.118756,0.0930194
164,7,7.01198,0.10481,0.050416
164,8,8.02204,0.176313,0.0429983
164,9,-0.651608,0.923202,0.741998
164,10,0.191968,0.747477,4.30853
164,11,0.719865,2.46194,3.35194
164,12,1.65101,1.22133,2.35986
164,13,2.99659,1.04162,0.0431461
164,14,-0.969975,0.00946923,0.05325
165,0,0.0204039,0.00660787,0.00697727
165,1,1.8113,0.127791,0.206522
165,2,2.00396,0.0215743,0.006544
165,3,2.99771,0.0926331,0.0354319
165,4,4.01331,0.0938746,0.0359589
165,5,5.24829,2.50824,7.84371
165,6,5.99474,0.118756,0.0930194
165,7,7.01198,0.10481,0.050416
165,8,8.01022,0.169433,0.0388733
165,9,-0.651608,0.923202,0.741998
165,10,0.191968,0.747477,4.30853
165,11,0.719865,2.46194,3.35194
165,12,1.65101,1.22133,2.35986
165,13,2.99659,1.04162,0.0431461
165,14,-0.97441,0.00818214,0.0519796
166,0,0.0204039,0.00660787,0.00697727
166,1,1.8113,0.127791,0.206522
166,2,2.00396,0.0215743,0.006544
166,3,2.99771,0.0926331,0.0354319
166,4,4.01331,0.0938746,0.0359589
166,5,5.24829,2.50824,7.84371
166,6,5.99474,0.118756,0.0930194
166,7,7.01198,0.10481,0.050416
166,8,7.9984,0.162553,0.0347483
166,9,-0.651608,0.923202,0.741998
166,10,0.191968,0.747477,4.30853
166,11,0.719865,2.46194,3.35194
166,12,1.65101,1.22133,2.35986
166,13,2.99659,1.04162,0.0431461
166,14,-0.978844,0.00689505,0.0507091
167,0,0.0204039,0.00660787,0.00697727
167,1,1.8113,0.127791,0.206522
167,2,2.00396,0.0215743,0.006544
167,3,2.99771,0.0926331,0.0354319
167,4,4.01331,0.0938746,0.0359589
167,5,5.24829,2.50824,7.84371
167,6,5.99474,0.118756,0.0930194
167,7,7.01198,0.10481,0.050416
167,8,7.99663,0.161558,0.0386219
167,9,-0.651608,0.923202,0.741998
167,10,0.191968,0.747477,4.30853
167,11,0.719865,2.46194,3.35194
167,12,1.65101,1.22133,2.35986
167,13,2.99659,1.04162,0.0431461
167,14,-0.981442,0.00587181,0.048629
168,0,0.0204039,0.00660787,0.00697727
168,1,1.8113,0.127791,0.206522
168,2,2.00396,0.0215743,0.006544
168,3,2.99771,0.0926331,0.0354319
168,4,4.01331,0.0938746,0.0359589
168,5,5.24829,2.50824,7.84371
168,6,5.99474,0.118756,0.0930194
168,7,7.01198,0.10481,0.050416
168,8,7.99575,0.161082,0.0432004
168,9,-0.651608,0.923202,0.741998
168,10,0.191968,0.747477,4.30853
168,11,0.719865,2.46194,3.35194
168,12,1.65101,1.22133,2.35986
168,13,2.99659,1.04162,0.0431461
168,14,-0.980926,0.00529593,0.0451762
169,0,0.0204039,0.00660787,0.00697727
169,1,1.8113,0.127791,0.206522
169,2,2.00396,0.0215743,0.006544
169,3,2.99771,0.0926331,0.0354319
169,4,4.01331,0.0938746,0.0359589
169,5,5.24829,2.50824,7.84371
169,6,5.99474,0.118756,0.0930194
169,7,7.01198,0.10481,0.050416
169,8,7.99488,0.160606,0.047779
169,9,-0.651608,0.923202,0.741998
169,10,0.191968,0.747477,4.30853
169,11,0.719865,2.46194,3.35194
169,12,1.65101,1.22133,2.35986
169,13,2.99659,1.04162,0.0431461
169,14,-0.98041,0.00472005,0.0417233
170,0,0.0204039,0.00660787,0.00697727
170,1,1.8113,0.127791,0.206522
170,2,2.00396,0.0215743,0.006544
170,3,2.99771,0.0926331,0.0354319
170,4,4.01331,0.0938746,0.0359589
170,5,5.24829,2.50824,7.84371
170,6,5.99474,0.118756,0.0930194
170,7,7.01198,0.10481,0.050416
170,8,8.00095,0.16856,0.0459707
170,9,-0.651608,0.923202,0.741998
170,10,0.191968,0.747477,4.30853
170,11,0.719865,2.46194,3.35194
170,12,1.65101,1.22133,2.35986
170,13,2.99659,1.04162,0.0431461
170,14,-0.979495,0.00330741,0.0407753
171,0,0.0204039,0.00660787,0.00697727
171,1,1.8113,0.127791,0.206522
171,2,2.00396,0.0215743,0.006544
171,3,2.99771,0.0926331,0.0354319
171,4,4.01331,0.0938746,0.0359589
171,5,5.24829,2.50824,7.84371
171,6,5.99474,0.118756,0.0930194
171,7,7.01198,0.10481,0.050416
171,8,8.00764,0.177257,0.0435995
171,9,-0.651608,0.923202,0.741998
171,10,0.191968,0.747477,4.30853
171,11,0.719865,2.46194,3.35194
171,12,1.65101,1.22133,2.35986
171,13,2.99659,1.04162,0.0431461
171,14,-0.977904,0.000476149,0.0440741
172,0,0.0204039,0.00660787,0.00697727
172,1,1.8113,0.127791,0.206522
172,2,2.00396,0.0215743,0.006544
172,3,2.99771,0.0926331,0.0354319
172,4,4.01331,0.0938746,0.0359589
172,5,5.24829,2.50824,7.84371
172,6,5.99474,0.118756,0.0930194
172,7,7.01198,0.10481,0.050416
172,8,8.01433,0.185954,0.0412282
172,9,-0.651608,0.923202,0.741998
172,10,0.191968,0.747477,4.30853
172,11,0.719865,2.46194,3.35194
172,12,1.65101,1.22133,2.35986
172,13,2.99659,1.04162,0.0431461
172,14,-0.976312,-0.00235512,0.0473728
173,0,0.0204039,0.00660787,0.00697727
173,1,1.8113,0.127791,0.206522
173,2,2.00396,0.0215743,0.006544
173,3,2.99771,0.0926331,0.0354319
173,4,4.01331,0.0938746,0.0359589
173,5,5.24829,2.50824,7.84371
173,6,5.99474,0.118756,0.0930194
173,7,7.01198,0.10481,0.050416
173,8,8.01542,0.175289,0.0389855
173,9,-0.651608,0.923202,0.741998
173,10,0.191968,0.747477,4.30853
173,11,0.719865,2.46194,3.35194
173,12,1.65101,1.22133,2.35986
173,13,2.99659,1.04162,0.0431461
173,14,-0.975071,-0.00341462,0.0502102
174,0,0.0204039,0.00660787,0.00697727
174,1,1.8113,0.127791,0.206522
174,2,2.00396,0.0215743,0.006544
174,3,2.99771,0.0926331,0.0354319
174,4,4.01331,0.0938746,0.0359589
174,5,5.24829,2.50824,7.84371
174,6,5.99474,0.118756,0.0930194
174,7,7.01198,0.10481,0.050416
174,8,8.01601,0.162917,0.036754
174,9,-0.651608,0.923202,0.741998
174,10,0.191968,0.747477,4.30853
174,11,0.719865,2.46194,3.35194
174,12,1.65101,1.22133,2.35986
174,13,2.99659,1.04162,0.0431461
174,14,-0.974423,-0.00147024,0.0522656
175,0,0.0204039,0.00660787,0.00697727
175,1,1.8113,0.127791,0.206522
175,2,2.00396,0.0215743,0.006544
175,3,2.99771,0.0926331,0.0354319
175,4,4.01331,0.0938746,0.0359589
175,5,5.24829,2.50824,7.84371
175,6,5.99474,0.118756,0.0930194
175,7,7.01198,0.10481,0.050416
175,8,8.0166,0.150545,0.0345226
175,9,-0.651608,0.923202,0.741998
175,10,0.191968,0.747477,4.30853
175,11,0.719865,2.46194,3.35194
175,12,1.65101,1.22133,2.35986
175,13,2.99659,1.04162,0.0431461
175,14,-0.973775,0.000474131,0.0543209
176,0,0.0204039,0.00660787,0.00697727
176,1,1.8113,0.127791,0.206522
176,2,2.00396,0.0215743,0.006544
176,3,2.99771,0.0926331,0.0354319
176,4,4.01331,0.0938746,0.0359589
176,5,5.24829,2.50824,7.84371
176,6,5.99474,0.118756,0.0930194
176,7,7.01198,0.10481,0.050416
176,8,8.00981,0.152433,0.0375451
176,9,-0.651608,0.923202,0.741998
176,10,0.191968,0.747477,4.30853
176,11,0.719865,2.46194,3.35194
176,12,1.65101,1.22133,2.35986
176,13,2.99659,1.04162,0.0431461
176,14,-0.971062,0.00148785,0.0549708
177,0,0.0204039,0.00660787,0.00697727
177,1,1.8113,0.127791,0.206522
177,2,2.00396,0.0215743,0.006544
177,3,2.99771,0.0926331,0.0354319
177,4,4.01331,0.0938746,0.0359589
177,5,5.24829,2.50824,7.84371
177,6,5.99474,0.118756,0.0930194
177,7,7.01198,0.10481,0.050416
177,8,8.00238,0.155579,0.0410307
177,9,-0.651608,0.923202,0.741998
177,10,0.191968,0.747477,4.30853
177,11,0.719865,2.46194,3.35194
177,12,1.65101,1.22133,2.35986
177,13,2.99659,1.04162,0.0431461
177,14,-0.964847,0.000923728,0.0532381
178,0,0.0204039,0.00660787,0.00697727
178,1,1.8113,0.127791,0.206522
178,2,2.00396,0.0215743,0.006544
178,3,2.99771,0.0926331,0.0354319
178,4,4.01331,0.0938746,0.0359589
178,5,5.24829,2.50824,7.84371
178,6,5.99474,0.118756,0.0930194
178,7,7.01198,0.10481,0.050416
178,8,7.99494,0.158724,0.0445163
178,9,-0.651608,0.923202,0.741998
178,10,0.191968,0.747477,4.30853
178,11,0.719865,2.46194,3.35194
178,12,1.65101,1.22133,2.35986
178,13,2.99659,1.04162,0.0431461
178,14,-0.958632,0.000359603,0.0515053
179,0,0.0204039,0.00660787,0.00697727
179,1,1.8113,0.127791,0.206522
179,2,2.00396,0.0215743,0.006544
179,3,2.99771,0.0926331,0.0354319
179,4,4.01331,0.0938746,0.0359589
179,5,5.24829,2.50824,7.84371
179,6,5.99474,0.118756,0.0930194
179,7,7.01198,0.10481,0.050416
179,8,7.99663,0.159864,0.0404488
179,9,-0.651608,0.923202,0.741998
179,10,0.191968,0.747477,4.30853
179,11,0.719865,2.46194,3.35194
179,12,1.65101,1.22133,2.35986
179,13,2.99659,1.04162,0.0431461
179,14,-0.956051,-8.08485e-05,0.0499629
180,0,0.0204039,0.00660787,0.00697727
180,1,1.8113,0.127791,0.206522
180,2,2.00396,0.0215743,0.006544
180,3,2.99771,0.0926331,0.0354319
180,4,4.01331,0.0938746,0.0359589
180,5,5.24829,2.50824,7.84371
180,6,5.99474,0.118756,0.0930194
180,7,7.01198,0.10481,0.050416
180,8,7.99912,0.160828,0.0357155
180,9,-0.651608,0.923202,0.741998
180,10,0.191968,0.747477,4.30853
180,11,0.719865,2.46194,3.35194
180,12,1.65101,1.22133,2.35986
180,13,2.99659,1.04162,0.0431461
180,14,-0.95963,-0.000311624,0.0487432
181,0,0.0204039,0.00660787,0.00697727
181,1,1.8113,0.127791,0.206522
181,2,2.00396,0.0215743,0.006544
181,3,2.99771,0.0926331,0.0354319
181,4,4.01331,0.0938746,0.0359589
181,5,5.24829,2.50824,7.84371
181,6,5.99474,0.118756,0.0930194
181,7,7.01198,0.10481,0.050416
181,8,8.0016,0.161791,0.0309823
181,9,-0.651608,0.923202,0.741998
181,10,0.191968,0.747477,4.30853
181,11,0.719865,2.46194,3.35194
181,12,1.65101,1.22133,2.35986
181,13,2.99659,1.04162,0.0431461
181,14,-0.96321,-0.0005424,0.0475234
182,0,0.0204039,0.00660787,0.00697727
182,1,1.80606,0.133981,0.133184
182,2,2.00396,0.0215743,0.006544
182,3,2.99771,0.0926331,0.0354319
182,4,4.01331,0.0938746,0.0359589
182,5,5.24829,2.50824,7.84371
182,6,5.99474,0.118756,0.0930194
182,7,7.01198,0.10481,0.050416
182,8,8.00293,0.156799,0.0343954
182,9,-0.651608,0.923202,0.741998
182,10,0.191968,0.747477,4.30853
182,11,0.719865,2.46194,3.35194
182,12,1.65101,1.22133,2.35986
182,13,2.99659,1.04162,0.0431461
182,14,-0.96773,0.00197259,0.0471112
183,0,0.0204039,0.00660787,0.00697727
183,1,1.80046,0.140581,0.0549983
183,2,2.00396,0.0215743,0.006544
183,3,2.99771,0.0926331,0.0354319
183,4,4.01331,0.0938746,0.0359589
183,5,5.24829,2.50824,7.84371
183,6,5.99474,0.118756,0.0930194
183,7,7.01198,0.10481,0.050416
183,8,8.00415,0.151281,0.0385266
183,9,-0.651608,0.923202,0.741998
183,10,0.191968,0.747477,4.30853
183,11,0.719865,2.46194,3.35194
183,12,1.65101,1.22133,2.35986
183,13,2.99659,1.04162,0.0431461
183,14,-0.973844,0.0091428,0.0480679
184,0,0.0204039,0.00660787,0.00697727
184,1,1.79487,0.147181,-0.0231873
184,2,2.00396,0.0215743,0.006544
184,3,2.99771,0.0926331,0.0354319
184,4,4.01331,0.0938746,0.0359589
184,5,5.24829,2.50824,7.84371
184,6,5.99474,0.118756,0.0930194
184,7,7.01198,0.10481,0.050416
184,8,8.00537,0.145763,0.0426578
184,9,-0.651608,0.923202,0.741998
184,10,0.191968,0.747477,4.30853
184,11,0.719865,2.46194,3.35194
184,12,1.65101,1.22133,2.35986
184,13,2.99659,1.04162,0.0431461
184,14,-0.979958,0.016313,0.0490247
185,0,0.0204039,0.00660787,0.00697727
185,1,1.80382,0.143276,-0.169175
185,2,2.00396,0.0215743,0.006544
185,3,2.99771,0.0926331,0.0354319
185,4,4.01331,0.0938746,0.0359589
185,5,5.24829,2.50824,7.84371
185,6,5.99474,0.118756,0.0930194
185,7,7.01198,0.10481,0.050416
185,8,8.01068,0.144752,0.0446254
185,9,-0.651608,0.923202,0.741998
185,10,0.191968,0.747477,4.30853
185,11,0.719865,2.46194,3.35194
185,12,1.65101,1.22133,2.35986
185,13,2.99659,1.04162,0.0431461
185,14,-0.983238,0.0177997,0.0466848
186,0,0.0204039,0.00660787,0.00697727
186,1,1.81378,0.138653,-0.319799
186,2,2.00396,0.0215743,0.006544
186,3,2.99771,0.0926331,0.0354319
186,4,4.01331,0.0938746,0.0359589
186,5,5.24829,2.50824,7.84371
186,6,5.99474,0.118756,0.0930194
186,7,7.01198,0.10481,0.050416
186,8,8.01635,0.144139,0.0464024
186,9,-0.651608,0.923202,0.741998
186,10,0.191968,0.747477,4.30853
186,11,0.719865,2.46194,3.35194
186,12,1.65101,1.22133,2.35986
186,13,2.99659,1.04162,0.0431461
186,14,-0.981713,0.00965028,0.0387557
187,0,0.0204039,0.00660787,0.00697727
187,1,1.82373,0.134031,-0.470424
187,2,2.00396,0.0215743,0.006544
187,3,2.99771,0.0926331,0.0354319
187,4,4.01331,0.0938746,0.0359589
187,5,5.24829,2.50824,7.84371
187,6,5.99474,0.118756,0.0930194
187,7,7.01198,0.10481,0.050416
